NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1173632812.5,-29,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1173828125,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1174023437.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1174218750,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1174414062.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1174609375,-31,-38,-31,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1174804687.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1175000000,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1175195312.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1175390625,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1175585937.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1175781250,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1175976562.5,-29,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1176171875,-28,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1176367187.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1176562500,-29,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1176757812.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1176953125,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1177148437.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1177343750,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1177539062.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1177734375,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1177929687.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1178125000,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1178320312.5,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1178515625,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1178710937.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1178906250,-28,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1179101562.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1179296875,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1179492187.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1179687500,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1179882812.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1180078125,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1180273437.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1180468750,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1180664062.5,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1180859375,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1181054687.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1181250000,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1181445312.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1181640625,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1181835937.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1182031250,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1182226562.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1182421875,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1182617187.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1182812500,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1183007812.5,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1183203125,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1183398437.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1183593750,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1183789062.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1183984375,-29,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1184179687.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1184375000,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1184570312.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1184765625,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1184960937.5,-27,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1185156250,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1185351562.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1185546875,-28,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1185742187.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1185937500,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1186132812.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1186328125,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1186523437.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1186718750,-28,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1186914062.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1187109375,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1187304687.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1187500000,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1187695312.5,-28,-38,-28,-39
