NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1196484375,-27,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1196679687.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1196875000,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1197070312.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1197265625,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1197460937.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1197656250,-28,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1197851562.5,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1198046875,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1198242187.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1198437500,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1198632812.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1198828125,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1199023437.5,-26,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1199218750,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1199414062.5,-31,-30,-33,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1199609375,-33,-30,-32,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1199804687.5,-38,-30,-42,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1200000000,-42,-30,-42,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1200195312.5,-43,-30,-44,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1200390625,-43,-30,-43,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1200585937.5,-41,-30,-43,-30
