NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1205859375,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1206054687.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1206250000,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1206445312.5,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1206640625,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1206835937.5,-34,-44,-34,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1207031250,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1207226562.5,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1207421875,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1207617187.5,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1207812500,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1208007812.5,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1208203125,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1208398437.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1208593750,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1208789062.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1208984375,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1209179687.5,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1209375000,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1209570312.5,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1209765625,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1209960937.5,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1210156250,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1210351562.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1210546875,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1210742187.5,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1210937500,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1211132812.5,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1211328125,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1211523437.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1211718750,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1211914062.5,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1212109375,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1212304687.5,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1212500000,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1212695312.5,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1212890625,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1213085937.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1213281250,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1213476562.5,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1213671875,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1213867187.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1214062500,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1214257812.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1214453125,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1214648437.5,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1214843750,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1215039062.5,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1215234375,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1215429687.5,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1215625000,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1215820312.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1216015625,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1216210937.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1216406250,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1216601562.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1216796875,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1216992187.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1217187500,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1217382812.5,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1217578125,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1217773437.5,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1217968750,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1218164062.5,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1218359375,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1218554687.5,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1218750000,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1218945312.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1219140625,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1219335937.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1219531250,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1219726562.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1219921875,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1220117187.5,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1220312500,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1220507812.5,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1220703125,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1220898437.5,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1221093750,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1221289062.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1221484375,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1221679687.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1221875000,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1222070312.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1222265625,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1222460937.5,-28,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1222656250,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1222851562.5,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1223046875,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1223242187.5,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1223437500,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1223632812.5,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1223828125,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1224023437.5,-28,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1224218750,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1224414062.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1224609375,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1224804687.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1225000000,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1225195312.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1225390625,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1225585937.5,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1225781250,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1225976562.5,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1226171875,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1226367187.5,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1226562500,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1226757812.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1226953125,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1227148437.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1227343750,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1227539062.5,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1227734375,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1227929687.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1228125000,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1228320312.5,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1228515625,-32,-44,-32,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1228710937.5,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1228906250,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1229101562.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1229296875,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1229492187.5,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1229687500,-24,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1229882812.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1230078125,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1230273437.5,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1230468750,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1230664062.5,-26,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1230859375,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1231054687.5,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1231250000,-33,-44,-33,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1231445312.5,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1231640625,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1231835937.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1232031250,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1232226562.5,-24,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1232421875,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1232617187.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1232812500,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1233007812.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1233203125,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1233398437.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1233593750,-30,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1233789062.5,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1233984375,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1234179687.5,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1234375000,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1234570312.5,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1234765625,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1234960937.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1235156250,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1235351562.5,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1235546875,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1235742187.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1235937500,-25,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1236132812.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1236328125,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1236523437.5,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1236718750,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1236914062.5,-30,-44,-30,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1237109375,-27,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1237304687.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1237500000,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1237695312.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1237890625,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1238085937.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1238281250,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1238476562.5,-23,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1238671875,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1238867187.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1239062500,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1239257812.5,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1239453125,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1239648437.5,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1239843750,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1240039062.5,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1240234375,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1240429687.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1240625000,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1240820312.5,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1241015625,-22,-44,-22,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1241210937.5,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1241406250,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1241601562.5,-24,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1241796875,-25,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1241992187.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1242187500,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1242382812.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1242578125,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1242773437.5,-25,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1242968750,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1243164062.5,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1243359375,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1243554687.5,-21,-44,-21,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1243750000,-22,-44,-22,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1243945312.5,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1244140625,-24,-44,-24,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1244335937.5,-25,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1244531250,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1244726562.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1244921875,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1245117187.5,-28,-44,-28,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1245312500,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1245507812.5,-27,-44,-27,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1245703125,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1245898437.5,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1246093750,-21,-44,-21,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1246289062.5,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1246484375,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1246679687.5,-23,-44,-23,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1246875000,-24,-44,-25,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1247070312.5,-26,-44,-26,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1247265625,-28,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1247460937.5,-29,-44,-29,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1247656250,-31,-44,-31,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1247851562.5,-35,-44,-36,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1248046875,-37,-44,-38,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1248242187.5,-41,-44,-41,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1248437500,-42,-44,-43,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1248632812.5,-41,-44,-41,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1248828125,-43,-44,-42,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1249023437.5,-45,-44,-45,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1249218750,-44,-44,-45,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1249414062.5,-45,-44,-45,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1249609375,-47,-44,-46,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1249804687.5,-47,-44,-47,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1250000000,-46,-44,-47,-44
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1250195312.5,-48,-39,-47,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1250390625,-49,-39,-47,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1250585937.5,-48,-39,-47,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1250781250,-48,-39,-47,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1250976562.5,-48,-39,-46,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1251171875,-47,-39,-46,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1251367187.5,-47,-39,-45,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1251562500,-46,-39,-45,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1251757812.5,-44,-39,-43,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1251953125,-43,-39,-43,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1252148437.5,-43,-39,-43,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1252343750,-40,-39,-39,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1252539062.5,-37,-39,-36,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1252734375,-32,-39,-32,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1252929687.5,-32,-39,-32,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1253125000,-32,-39,-32,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1253320312.5,-32,-39,-32,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1253515625,-29,-39,-29,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1253710937.5,-29,-39,-28,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1253906250,-28,-39,-28,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1254101562.5,-25,-39,-25,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1254296875,-26,-39,-25,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1254492187.5,-27,-39,-27,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1254687500,-25,-39,-24,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1254882812.5,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1255078125,-27,-39,-27,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1255273437.5,-28,-39,-27,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1255468750,-29,-39,-29,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1255664062.5,-31,-39,-30,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1255859375,-32,-39,-32,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1256054687.5,-31,-39,-31,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1256250000,-28,-39,-28,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1256445312.5,-27,-39,-27,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1256640625,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1256835937.5,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1257031250,-25,-39,-25,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1257226562.5,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1257421875,-25,-39,-25,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1257617187.5,-25,-39,-25,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1257812500,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1258007812.5,-27,-39,-27,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1258203125,-30,-39,-30,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1258398437.5,-31,-39,-31,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1258593750,-31,-39,-31,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1258789062.5,-29,-39,-29,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1258984375,-29,-39,-29,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1259179687.5,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1259375000,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1259570312.5,-27,-39,-27,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1259765625,-25,-39,-25,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1259960937.5,-23,-39,-23,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1260156250,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1260351562.5,-26,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1260546875,-27,-39,-26,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1260742187.5,-29,-39,-29,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1260937500,-30,-39,-30,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1261132812.5,-30,-39,-30,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1261328125,-31,-39,-31,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1261523437.5,-28,-39,-28,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1261718750,-27,-39,-27,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1261914062.5,-26,-39,-25,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1262109375,-25,-39,-24,-39
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1262304687.5,-26,-39,-26,-39
