NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power,SubCarrier Power dBmV,SubCarrier Power dBmV Offset,Meas Rx Power dBmV,Calc Rx Power dBmV
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1174609375,-29,-36,-31,-23,23,19.750612633917,12.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1174804687.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1175000000,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1175195312.5,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1175390625,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1175585937.5,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1175781250,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1175976562.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1176171875,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1176367187.5,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1176562500,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
